epoch_idx,roi,theta_power,participant_id,condition,task
11,centro_temporal,0.18473133639027534,sub-26,NS,eyesopen
12,centro_temporal,0.2556400754548046,sub-26,NS,eyesopen
13,centro_temporal,0.21648108276697559,sub-26,NS,eyesopen
14,centro_temporal,0.2385891663648159,sub-26,NS,eyesopen
15,centro_temporal,0.2267722559633289,sub-26,NS,eyesopen
16,centro_temporal,0.22688757790732364,sub-26,NS,eyesopen
17,centro_temporal,0.17847397053648248,sub-26,NS,eyesopen
18,centro_temporal,0.18248125346349897,sub-26,NS,eyesopen
19,centro_temporal,0.1620959078796215,sub-26,NS,eyesopen
20,centro_temporal,0.18148207462756466,sub-26,NS,eyesopen
21,centro_temporal,0.1976988220109199,sub-26,NS,eyesopen
22,centro_temporal,0.17274932453391983,sub-26,NS,eyesopen
23,centro_temporal,0.20892799401017664,sub-26,NS,eyesopen
24,centro_temporal,0.2383584215691805,sub-26,NS,eyesopen
25,centro_temporal,0.15285923083923827,sub-26,NS,eyesopen
26,centro_temporal,0.1559005891939393,sub-26,NS,eyesopen
27,centro_temporal,0.18678012826528764,sub-26,NS,eyesopen
28,centro_temporal,0.18350738390920934,sub-26,NS,eyesopen
29,centro_temporal,0.20607476236969716,sub-26,NS,eyesopen
30,centro_temporal,0.2020747099670599,sub-26,NS,eyesopen
31,centro_temporal,0.18864248863921013,sub-26,NS,eyesopen
32,centro_temporal,0.23424994946541935,sub-26,NS,eyesopen
33,centro_temporal,0.15501205865404125,sub-26,NS,eyesopen
34,centro_temporal,0.14904486033043765,sub-26,NS,eyesopen
35,centro_temporal,0.27837166217376674,sub-26,NS,eyesopen
36,centro_temporal,0.22331276374754375,sub-26,NS,eyesopen
37,centro_temporal,0.2134737389214588,sub-26,NS,eyesopen
38,centro_temporal,0.18948447051555647,sub-26,NS,eyesopen
39,centro_temporal,0.20158831764765003,sub-26,NS,eyesopen
40,centro_temporal,0.18760233165491091,sub-26,NS,eyesopen
41,centro_temporal,0.2983066277033927,sub-26,NS,eyesopen
42,centro_temporal,0.2121521140719826,sub-26,NS,eyesopen
43,centro_temporal,0.1273631847847135,sub-26,NS,eyesopen
44,centro_temporal,0.23138749623700522,sub-26,NS,eyesopen
45,centro_temporal,0.22999995371435453,sub-26,NS,eyesopen
46,centro_temporal,0.2513869960739604,sub-26,NS,eyesopen
47,centro_temporal,0.1385977903220479,sub-26,NS,eyesopen
48,centro_temporal,0.19725265179404758,sub-26,NS,eyesopen
49,centro_temporal,0.18085202353472402,sub-26,NS,eyesopen
50,centro_temporal,0.19755084404496567,sub-26,NS,eyesopen
51,centro_temporal,0.20671879170126514,sub-26,NS,eyesopen
52,centro_temporal,0.22417551202439862,sub-26,NS,eyesopen
53,centro_temporal,0.25796666250587297,sub-26,NS,eyesopen
54,centro_temporal,0.20006570477348357,sub-26,NS,eyesopen
55,centro_temporal,0.21551607036737266,sub-26,NS,eyesopen
56,centro_temporal,0.19995266313370644,sub-26,NS,eyesopen
57,centro_temporal,0.25217373654637154,sub-26,NS,eyesopen
58,centro_temporal,0.18020852008872126,sub-26,NS,eyesopen
59,centro_temporal,0.23149504741342067,sub-26,NS,eyesopen
60,centro_temporal,0.27105532561264234,sub-26,NS,eyesopen
61,centro_temporal,0.21097175311381225,sub-26,NS,eyesopen
62,centro_temporal,0.15505709713399957,sub-26,NS,eyesopen
63,centro_temporal,0.1432040543234446,sub-26,NS,eyesopen
64,centro_temporal,0.22163175648249675,sub-26,NS,eyesopen
65,centro_temporal,0.2167445171054257,sub-26,NS,eyesopen
66,centro_temporal,0.20283499452062162,sub-26,NS,eyesopen
67,centro_temporal,0.14758664543617522,sub-26,NS,eyesopen
68,centro_temporal,0.2503290231495099,sub-26,NS,eyesopen
69,centro_temporal,0.25467924242771706,sub-26,NS,eyesopen
70,centro_temporal,0.19818711428413516,sub-26,NS,eyesopen
71,centro_temporal,0.20176955744130037,sub-26,NS,eyesopen
72,centro_temporal,0.16465926733055825,sub-26,NS,eyesopen
73,centro_temporal,0.24014613366073426,sub-26,NS,eyesopen
74,centro_temporal,0.10788915059262637,sub-26,NS,eyesopen
0,other,0.2256696862675702,sub-26,NS,eyesopen
1,other,0.29696829789642065,sub-26,NS,eyesopen
2,other,0.25923389437723443,sub-26,NS,eyesopen
3,other,0.18484876989584326,sub-26,NS,eyesopen
4,other,0.26642740274586607,sub-26,NS,eyesopen
5,other,0.2818472069266645,sub-26,NS,eyesopen
6,other,0.2676220239285476,sub-26,NS,eyesopen
7,other,0.20745099509586606,sub-26,NS,eyesopen
8,other,0.24314122577600952,sub-26,NS,eyesopen
9,other,0.27980597779388666,sub-26,NS,eyesopen
10,other,0.14204654098257338,sub-26,NS,eyesopen
11,other,0.1997820124736861,sub-26,NS,eyesopen
12,other,0.3286054319889688,sub-26,NS,eyesopen
13,other,0.36779048443266826,sub-26,NS,eyesopen
14,other,0.251131252604988,sub-26,NS,eyesopen
15,other,0.2419877697980281,sub-26,NS,eyesopen
16,other,0.2704434924755845,sub-26,NS,eyesopen
17,other,0.23020832054715504,sub-26,NS,eyesopen
18,other,0.22248332378566957,sub-26,NS,eyesopen
19,other,0.24173624439994454,sub-26,NS,eyesopen
20,other,0.19629430504695378,sub-26,NS,eyesopen
21,other,0.257045597738223,sub-26,NS,eyesopen
22,other,0.13732605708550827,sub-26,NS,eyesopen
23,other,0.16361203798676927,sub-26,NS,eyesopen
24,other,0.24789402185396892,sub-26,NS,eyesopen
25,other,0.15612235802391364,sub-26,NS,eyesopen
26,other,0.12605787711307032,sub-26,NS,eyesopen
27,other,0.12972951456954498,sub-26,NS,eyesopen
28,other,0.19709729132552745,sub-26,NS,eyesopen
29,other,0.23114136624120543,sub-26,NS,eyesopen
30,other,0.1561993650502289,sub-26,NS,eyesopen
31,other,0.24098898367593982,sub-26,NS,eyesopen
32,other,0.2082680473714553,sub-26,NS,eyesopen
33,other,0.11414644222378285,sub-26,NS,eyesopen
34,other,0.14033172111977418,sub-26,NS,eyesopen
35,other,0.35121717943915887,sub-26,NS,eyesopen
36,other,0.24010203516554665,sub-26,NS,eyesopen
37,other,0.24781114440810909,sub-26,NS,eyesopen
38,other,0.1901737135350799,sub-26,NS,eyesopen
39,other,0.19451925220208402,sub-26,NS,eyesopen
40,other,0.17345510468239236,sub-26,NS,eyesopen
41,other,0.30491071550639337,sub-26,NS,eyesopen
42,other,0.21928807586749846,sub-26,NS,eyesopen
43,other,0.14022564942883708,sub-26,NS,eyesopen
44,other,0.24289422783810158,sub-26,NS,eyesopen
45,other,0.28557433936373194,sub-26,NS,eyesopen
46,other,0.26085869781450616,sub-26,NS,eyesopen
47,other,0.15060755697377934,sub-26,NS,eyesopen
48,other,0.1568864201983835,sub-26,NS,eyesopen
49,other,0.18873253876069013,sub-26,NS,eyesopen
50,other,0.2531277413451035,sub-26,NS,eyesopen
51,other,0.3000525755756348,sub-26,NS,eyesopen
52,other,0.2288968815524943,sub-26,NS,eyesopen
53,other,0.22854501972391114,sub-26,NS,eyesopen
54,other,0.17483602430533596,sub-26,NS,eyesopen
55,other,0.1652463025564238,sub-26,NS,eyesopen
56,other,0.23753158415617298,sub-26,NS,eyesopen
57,other,0.21526654122747213,sub-26,NS,eyesopen
58,other,0.16082844708778887,sub-26,NS,eyesopen
59,other,0.263490729535642,sub-26,NS,eyesopen
60,other,0.32619248634895504,sub-26,NS,eyesopen
61,other,0.24255203260884872,sub-26,NS,eyesopen
62,other,0.17131006694212172,sub-26,NS,eyesopen
63,other,0.15305412176100755,sub-26,NS,eyesopen
64,other,0.1842021792293534,sub-26,NS,eyesopen
65,other,0.17504575216572493,sub-26,NS,eyesopen
66,other,0.1839229145827033,sub-26,NS,eyesopen
67,other,0.1912134443108453,sub-26,NS,eyesopen
68,other,0.3259394509019446,sub-26,NS,eyesopen
69,other,0.25279788562150013,sub-26,NS,eyesopen
70,other,0.2433710863381848,sub-26,NS,eyesopen
71,other,0.1519100408989555,sub-26,NS,eyesopen
72,other,0.20999987703125658,sub-26,NS,eyesopen
73,other,0.24202697202468226,sub-26,NS,eyesopen
74,other,0.12254398039774046,sub-26,NS,eyesopen
0,frontal,0.19082483808147405,sub-27,SD,eyesclosed
1,frontal,0.05938723381328723,sub-27,SD,eyesclosed
2,frontal,0.17660561990781157,sub-27,SD,eyesclosed
3,frontal,0.2700451647890853,sub-27,SD,eyesclosed
4,frontal,0.2739526692618141,sub-27,SD,eyesclosed
5,frontal,0.2440876658554943,sub-27,SD,eyesclosed
6,frontal,0.30446336709302846,sub-27,SD,eyesclosed
7,frontal,0.2565977425141871,sub-27,SD,eyesclosed
8,frontal,0.32592360714921903,sub-27,SD,eyesclosed
9,frontal,0.197016086363342,sub-27,SD,eyesclosed
10,frontal,0.4359140684536133,sub-27,SD,eyesclosed
11,frontal,0.3532584010631763,sub-27,SD,eyesclosed
12,frontal,0.3587722075179066,sub-27,SD,eyesclosed
13,frontal,0.3080952661389453,sub-27,SD,eyesclosed
14,frontal,0.33520159813959033,sub-27,SD,eyesclosed
15,frontal,0.2885899089665554,sub-27,SD,eyesclosed
16,frontal,0.2231869230455456,sub-27,SD,eyesclosed
17,frontal,0.17978663396204944,sub-27,SD,eyesclosed
18,frontal,0.09769912779331459,sub-27,SD,eyesclosed
19,frontal,0.20318541022021197,sub-27,SD,eyesclosed
20,frontal,0.23129039764691303,sub-27,SD,eyesclosed
21,frontal,0.1741016932642789,sub-27,SD,eyesclosed
22,frontal,0.190899219889581,sub-27,SD,eyesclosed
23,frontal,0.1416069010343041,sub-27,SD,eyesclosed
24,frontal,0.1979897250798597,sub-27,SD,eyesclosed
25,frontal,0.201338501263015,sub-27,SD,eyesclosed
26,frontal,0.14879911889334907,sub-27,SD,eyesclosed
27,frontal,0.2600535449986972,sub-27,SD,eyesclosed
28,frontal,0.18194521296559132,sub-27,SD,eyesclosed
29,frontal,0.208859889125805,sub-27,SD,eyesclosed
30,frontal,0.3038876484886806,sub-27,SD,eyesclosed
31,frontal,0.3109252679094907,sub-27,SD,eyesclosed
32,frontal,0.2557021644748599,sub-27,SD,eyesclosed
33,frontal,0.20927064128948783,sub-27,SD,eyesclosed
34,frontal,0.10752527018180466,sub-27,SD,eyesclosed
35,frontal,0.14174606679377744,sub-27,SD,eyesclosed
36,frontal,0.19016196782744704,sub-27,SD,eyesclosed
37,frontal,0.3779890312066039,sub-27,SD,eyesclosed
38,frontal,0.23534133408444774,sub-27,SD,eyesclosed
39,frontal,0.15830144785717695,sub-27,SD,eyesclosed
40,frontal,0.20612870105431308,sub-27,SD,eyesclosed
41,frontal,0.2286741641474688,sub-27,SD,eyesclosed
42,frontal,0.27816096806004276,sub-27,SD,eyesclosed
43,frontal,0.19676626985275997,sub-27,SD,eyesclosed
44,frontal,0.3010342253399829,sub-27,SD,eyesclosed
45,frontal,0.18738216890017523,sub-27,SD,eyesclosed
46,frontal,0.24314733755884754,sub-27,SD,eyesclosed
47,frontal,0.22058789517306462,sub-27,SD,eyesclosed
48,frontal,0.23972493071760642,sub-27,SD,eyesclosed
49,frontal,0.2372995046207853,sub-27,SD,eyesclosed
50,frontal,0.25241674472686965,sub-27,SD,eyesclosed
51,frontal,0.14802096080499744,sub-27,SD,eyesclosed
52,frontal,0.1952181090315836,sub-27,SD,eyesclosed
53,frontal,0.2618454600488168,sub-27,SD,eyesclosed
54,frontal,0.32449116991839616,sub-27,SD,eyesclosed
55,frontal,0.405320065907042,sub-27,SD,eyesclosed
56,frontal,0.3748670388368934,sub-27,SD,eyesclosed
57,frontal,0.1414773356419616,sub-27,SD,eyesclosed
58,frontal,0.1767679530553909,sub-27,SD,eyesclosed
59,frontal,0.13380447198648698,sub-27,SD,eyesclosed
60,frontal,0.13049313342305277,sub-27,SD,eyesclosed
61,frontal,0.1797374127950568,sub-27,SD,eyesclosed
62,frontal,0.2910440627245993,sub-27,SD,eyesclosed
63,frontal,0.26064622851661445,sub-27,SD,eyesclosed
64,frontal,0.3250354162804656,sub-27,SD,eyesclosed
65,frontal,0.4029616548229341,sub-27,SD,eyesclosed
66,frontal,0.2122672432028153,sub-27,SD,eyesclosed
67,frontal,0.33932103926193746,sub-27,SD,eyesclosed
68,frontal,0.2799642882461471,sub-27,SD,eyesclosed
69,frontal,0.2374032818370179,sub-27,SD,eyesclosed
70,frontal,0.25317255808735567,sub-27,SD,eyesclosed
71,frontal,0.2969276958080842,sub-27,SD,eyesclosed
72,frontal,0.21833965201268693,sub-27,SD,eyesclosed
73,frontal,0.37103389081143934,sub-27,SD,eyesclosed
74,frontal,0.2602918113871576,sub-27,SD,eyesclosed
0,centro_temporal,0.16844600966510734,sub-27,SD,eyesclosed
1,centro_temporal,0.09541047599764094,sub-27,SD,eyesclosed
2,centro_temporal,0.11254690194238555,sub-27,SD,eyesclosed
3,centro_temporal,0.16034409992169185,sub-27,SD,eyesclosed
4,centro_temporal,0.1921489431898766,sub-27,SD,eyesclosed
5,centro_temporal,0.17676864842166948,sub-27,SD,eyesclosed
6,centro_temporal,0.18398499343495564,sub-27,SD,eyesclosed
7,centro_temporal,0.17004505425890848,sub-27,SD,eyesclosed
8,centro_temporal,0.21676638896758113,sub-27,SD,eyesclosed
9,centro_temporal,0.14888244745596352,sub-27,SD,eyesclosed
10,centro_temporal,0.31146431541912634,sub-27,SD,eyesclosed
11,centro_temporal,0.356722882725168,sub-27,SD,eyesclosed
12,centro_temporal,0.3054206733287635,sub-27,SD,eyesclosed
13,centro_temporal,0.20776175738850286,sub-27,SD,eyesclosed
14,centro_temporal,0.21834410621188588,sub-27,SD,eyesclosed
15,centro_temporal,0.2978275652116058,sub-27,SD,eyesclosed
16,centro_temporal,0.21021445017678128,sub-27,SD,eyesclosed
17,centro_temporal,0.13962454091634305,sub-27,SD,eyesclosed
18,centro_temporal,0.12676812690104008,sub-27,SD,eyesclosed
19,centro_temporal,0.1469370051827245,sub-27,SD,eyesclosed
20,centro_temporal,0.1728927718138363,sub-27,SD,eyesclosed
21,centro_temporal,0.22302476423737594,sub-27,SD,eyesclosed
22,centro_temporal,0.2432507615724612,sub-27,SD,eyesclosed
23,centro_temporal,0.15710758832955676,sub-27,SD,eyesclosed
24,centro_temporal,0.18117705842831974,sub-27,SD,eyesclosed
25,centro_temporal,0.14985733760166847,sub-27,SD,eyesclosed
26,centro_temporal,0.13588546028742818,sub-27,SD,eyesclosed
27,centro_temporal,0.2678315267721361,sub-27,SD,eyesclosed
28,centro_temporal,0.1741318642234116,sub-27,SD,eyesclosed
29,centro_temporal,0.1681007663108244,sub-27,SD,eyesclosed
30,centro_temporal,0.1952060360982249,sub-27,SD,eyesclosed
31,centro_temporal,0.29343909748244,sub-27,SD,eyesclosed
32,centro_temporal,0.2570645794231112,sub-27,SD,eyesclosed
33,centro_temporal,0.15240729508214043,sub-27,SD,eyesclosed
34,centro_temporal,0.2585853891775277,sub-27,SD,eyesclosed
35,centro_temporal,0.1642734476966806,sub-27,SD,eyesclosed
36,centro_temporal,0.22544425327621562,sub-27,SD,eyesclosed
37,centro_temporal,0.2516743748783968,sub-27,SD,eyesclosed
38,centro_temporal,0.2541008779312325,sub-27,SD,eyesclosed
39,centro_temporal,0.22996356827752798,sub-27,SD,eyesclosed
40,centro_temporal,0.17942929985399728,sub-27,SD,eyesclosed
41,centro_temporal,0.19671736870171144,sub-27,SD,eyesclosed
42,centro_temporal,0.2169984223723039,sub-27,SD,eyesclosed
43,centro_temporal,0.2185365144151717,sub-27,SD,eyesclosed
44,centro_temporal,0.27903004035409257,sub-27,SD,eyesclosed
45,centro_temporal,0.2283815478133128,sub-27,SD,eyesclosed
46,centro_temporal,0.21361826002019765,sub-27,SD,eyesclosed
47,centro_temporal,0.200479966646532,sub-27,SD,eyesclosed
48,centro_temporal,0.2780968147692831,sub-27,SD,eyesclosed
49,centro_temporal,0.2325250971290924,sub-27,SD,eyesclosed
50,centro_temporal,0.22139384529961076,sub-27,SD,eyesclosed
51,centro_temporal,0.18474726027190363,sub-27,SD,eyesclosed
52,centro_temporal,0.19370580015492203,sub-27,SD,eyesclosed
53,centro_temporal,0.2504649216686333,sub-27,SD,eyesclosed
54,centro_temporal,0.2728572154847155,sub-27,SD,eyesclosed
55,centro_temporal,0.38496718722488216,sub-27,SD,eyesclosed
56,centro_temporal,0.3390728391571716,sub-27,SD,eyesclosed
57,centro_temporal,0.1714392595896471,sub-27,SD,eyesclosed
58,centro_temporal,0.10703964872516057,sub-27,SD,eyesclosed
59,centro_temporal,0.12705768493477007,sub-27,SD,eyesclosed
60,centro_temporal,0.1477300698614385,sub-27,SD,eyesclosed
61,centro_temporal,0.17716743501048896,sub-27,SD,eyesclosed
62,centro_temporal,0.2601075679839935,sub-27,SD,eyesclosed
63,centro_temporal,0.2964460065761992,sub-27,SD,eyesclosed
64,centro_temporal,0.19181709687823778,sub-27,SD,eyesclosed
65,centro_temporal,0.2849021471849135,sub-27,SD,eyesclosed
66,centro_temporal,0.21705977683090796,sub-27,SD,eyesclosed
67,centro_temporal,0.2904885208906485,sub-27,SD,eyesclosed
68,centro_temporal,0.2653138832816762,sub-27,SD,eyesclosed
69,centro_temporal,0.17282228703996952,sub-27,SD,eyesclosed
70,centro_temporal,0.19216347592721,sub-27,SD,eyesclosed
71,centro_temporal,0.2893487488613368,sub-27,SD,eyesclosed
72,centro_temporal,0.20089446326197216,sub-27,SD,eyesclosed
73,centro_temporal,0.2213906482904737,sub-27,SD,eyesclosed
74,centro_temporal,0.2833146087136177,sub-27,SD,eyesclosed
0,other,0.07890122396358697,sub-27,SD,eyesclosed
1,other,0.06142713681323366,sub-27,SD,eyesclosed
2,other,0.06134829224595221,sub-27,SD,eyesclosed
3,other,0.10603083762016116,sub-27,SD,eyesclosed
4,other,0.09402393730023673,sub-27,SD,eyesclosed
5,other,0.08686381953861572,sub-27,SD,eyesclosed
6,other,0.07987623329823372,sub-27,SD,eyesclosed
7,other,0.07075331200471928,sub-27,SD,eyesclosed
8,other,0.11196547816216651,sub-27,SD,eyesclosed
9,other,0.05855028814142103,sub-27,SD,eyesclosed
10,other,0.18104247020847067,sub-27,SD,eyesclosed
11,other,0.22045902628558411,sub-27,SD,eyesclosed
12,other,0.20064740227388758,sub-27,SD,eyesclosed
13,other,0.07720208276766524,sub-27,SD,eyesclosed
14,other,0.07207263228808489,sub-27,SD,eyesclosed
15,other,0.1637991960722013,sub-27,SD,eyesclosed
16,other,0.17037939284543435,sub-27,SD,eyesclosed
17,other,0.06909099571700823,sub-27,SD,eyesclosed
18,other,0.08105051071201805,sub-27,SD,eyesclosed
19,other,0.076643971875609,sub-27,SD,eyesclosed
20,other,0.07905284808354016,sub-27,SD,eyesclosed
21,other,0.17760941319300322,sub-27,SD,eyesclosed
22,other,0.17916258581686278,sub-27,SD,eyesclosed
23,other,0.07837857018214599,sub-27,SD,eyesclosed
24,other,0.1372283325805908,sub-27,SD,eyesclosed
25,other,0.07955581086120082,sub-27,SD,eyesclosed
26,other,0.054454207967175754,sub-27,SD,eyesclosed
27,other,0.16366179149256196,sub-27,SD,eyesclosed
28,other,0.08179714209633812,sub-27,SD,eyesclosed
29,other,0.07570946656165514,sub-27,SD,eyesclosed
30,other,0.16872892264064915,sub-27,SD,eyesclosed
31,other,0.155703072977774,sub-27,SD,eyesclosed
32,other,0.1439144032083714,sub-27,SD,eyesclosed
33,other,0.04981839332237693,sub-27,SD,eyesclosed
34,other,0.20508478925758855,sub-27,SD,eyesclosed
35,other,0.09209289948400247,sub-27,SD,eyesclosed
36,other,0.18153088853974897,sub-27,SD,eyesclosed
37,other,0.17863556498453045,sub-27,SD,eyesclosed
38,other,0.22712681129870604,sub-27,SD,eyesclosed
39,other,0.14113334401489777,sub-27,SD,eyesclosed
40,other,0.09674170710242978,sub-27,SD,eyesclosed
41,other,0.07317529089422269,sub-27,SD,eyesclosed
42,other,0.12093313227203328,sub-27,SD,eyesclosed
43,other,0.15560553253265597,sub-27,SD,eyesclosed
44,other,0.30609169365437133,sub-27,SD,eyesclosed
45,other,0.07975149004341936,sub-27,SD,eyesclosed
46,other,0.10454220800634975,sub-27,SD,eyesclosed
47,other,0.16306032082670385,sub-27,SD,eyesclosed
48,other,0.33031484794362853,sub-27,SD,eyesclosed
49,other,0.14703475071495206,sub-27,SD,eyesclosed
50,other,0.10299061888545487,sub-27,SD,eyesclosed
51,other,0.10427060729651354,sub-27,SD,eyesclosed
52,other,0.14476636720718725,sub-27,SD,eyesclosed
53,other,0.22360673552535357,sub-27,SD,eyesclosed
54,other,0.3014397357260226,sub-27,SD,eyesclosed
55,other,0.28606948921365155,sub-27,SD,eyesclosed
56,other,0.20797220724482668,sub-27,SD,eyesclosed
57,other,0.08013600137268356,sub-27,SD,eyesclosed
58,other,0.04434232959806995,sub-27,SD,eyesclosed
59,other,0.06691043559414026,sub-27,SD,eyesclosed
60,other,0.085984839590946,sub-27,SD,eyesclosed
61,other,0.08710713547943466,sub-27,SD,eyesclosed
62,other,0.20610044648360024,sub-27,SD,eyesclosed
63,other,0.26160759849148496,sub-27,SD,eyesclosed
64,other,0.0946360205304009,sub-27,SD,eyesclosed
65,other,0.23586941832103386,sub-27,SD,eyesclosed
66,other,0.15952591643686345,sub-27,SD,eyesclosed
67,other,0.1699743144990515,sub-27,SD,eyesclosed
68,other,0.20117139616564292,sub-27,SD,eyesclosed
69,other,0.15335314409978118,sub-27,SD,eyesclosed
70,other,0.16245905146843903,sub-27,SD,eyesclosed
71,other,0.16530307819099804,sub-27,SD,eyesclosed
72,other,0.08125071526072417,sub-27,SD,eyesclosed
73,other,0.11919636719313263,sub-27,SD,eyesclosed
74,other,0.2865849659797016,sub-27,SD,eyesclosed
0,frontal,0.26446918067757424,sub-27,SD,eyesopen
1,frontal,0.2278750026436631,sub-27,SD,eyesopen
2,frontal,0.1911365788053116,sub-27,SD,eyesopen
3,frontal,0.31524428383904607,sub-27,SD,eyesopen
4,frontal,0.13952659205039714,sub-27,SD,eyesopen
5,frontal,0.09187095710388932,sub-27,SD,eyesopen
6,frontal,0.29240889133779946,sub-27,SD,eyesopen
7,frontal,0.07267621133027104,sub-27,SD,eyesopen
8,frontal,0.273256531240016,sub-27,SD,eyesopen
9,frontal,0.3018052275029578,sub-27,SD,eyesopen
10,frontal,0.06618697267998185,sub-27,SD,eyesopen
11,frontal,0.35516968942227245,sub-27,SD,eyesopen
12,frontal,0.22502374349789958,sub-27,SD,eyesopen
13,frontal,0.1319378236533011,sub-27,SD,eyesopen
14,frontal,0.32139874654785405,sub-27,SD,eyesopen
15,frontal,0.3076480544961119,sub-27,SD,eyesopen
16,frontal,0.27655847589134414,sub-27,SD,eyesopen
17,frontal,0.24299291277561735,sub-27,SD,eyesopen
18,frontal,0.1643068422107284,sub-27,SD,eyesopen
19,frontal,0.2515075195272132,sub-27,SD,eyesopen
20,frontal,0.27216451672999153,sub-27,SD,eyesopen
21,frontal,0.3072224446265929,sub-27,SD,eyesopen
22,frontal,0.2136883695590097,sub-27,SD,eyesopen
23,frontal,0.21702166016770255,sub-27,SD,eyesopen
24,frontal,0.17933630217691482,sub-27,SD,eyesopen
25,frontal,0.17243286376835132,sub-27,SD,eyesopen
26,frontal,0.2094504375860364,sub-27,SD,eyesopen
27,frontal,0.3036222359243935,sub-27,SD,eyesopen
28,frontal,0.16036801700502584,sub-27,SD,eyesopen
29,frontal,0.15983734944978584,sub-27,SD,eyesopen
30,frontal,0.33252105167049717,sub-27,SD,eyesopen
31,frontal,0.28976930415727986,sub-27,SD,eyesopen
32,frontal,0.22148714897916835,sub-27,SD,eyesopen
33,frontal,0.2623432420719489,sub-27,SD,eyesopen
34,frontal,0.188954196628836,sub-27,SD,eyesopen
35,frontal,0.2632188493868449,sub-27,SD,eyesopen
36,frontal,0.2197781893309853,sub-27,SD,eyesopen
37,frontal,0.17762776381271678,sub-27,SD,eyesopen
38,frontal,0.20782399260369827,sub-27,SD,eyesopen
39,frontal,0.3531773524634819,sub-27,SD,eyesopen
40,frontal,0.26691347356875855,sub-27,SD,eyesopen
41,frontal,0.4963373617272074,sub-27,SD,eyesopen
42,frontal,0.14286121844355207,sub-27,SD,eyesopen
43,frontal,0.29459500069229416,sub-27,SD,eyesopen
44,frontal,0.13794249024590358,sub-27,SD,eyesopen
45,frontal,0.20628999642630813,sub-27,SD,eyesopen
46,frontal,0.19432172995755762,sub-27,SD,eyesopen
47,frontal,0.0698348642901889,sub-27,SD,eyesopen
48,frontal,0.15220676395674557,sub-27,SD,eyesopen
49,frontal,0.3724001640190143,sub-27,SD,eyesopen
50,frontal,0.2848557051490283,sub-27,SD,eyesopen
51,frontal,0.1402473735126238,sub-27,SD,eyesopen
52,frontal,0.24111186880483257,sub-27,SD,eyesopen
53,frontal,0.2701419810363595,sub-27,SD,eyesopen
54,frontal,0.3142588547482408,sub-27,SD,eyesopen
55,frontal,0.24781518511825026,sub-27,SD,eyesopen
56,frontal,0.15446177870113403,sub-27,SD,eyesopen
57,frontal,0.37541119560996405,sub-27,SD,eyesopen
58,frontal,0.26101370450832057,sub-27,SD,eyesopen
59,frontal,0.24146437256740427,sub-27,SD,eyesopen
60,frontal,0.3295845039191253,sub-27,SD,eyesopen
61,frontal,0.14874489770542737,sub-27,SD,eyesopen
62,frontal,0.2755518530916424,sub-27,SD,eyesopen
63,frontal,0.19663493242500404,sub-27,SD,eyesopen
64,frontal,0.10358235075358171,sub-27,SD,eyesopen
65,frontal,0.2271259482037352,sub-27,SD,eyesopen
66,frontal,0.1763994039019602,sub-27,SD,eyesopen
67,frontal,0.19791373642833038,sub-27,SD,eyesopen
68,frontal,0.25311263953429886,sub-27,SD,eyesopen
69,frontal,0.2074717047369059,sub-27,SD,eyesopen
70,frontal,0.23636042198610083,sub-27,SD,eyesopen
71,frontal,0.2649468792357594,sub-27,SD,eyesopen
72,frontal,0.12488459133684675,sub-27,SD,eyesopen
73,frontal,0.21648978800407453,sub-27,SD,eyesopen
74,frontal,0.33769878326641883,sub-27,SD,eyesopen
0,centro_temporal,0.28172761911258287,sub-27,SD,eyesopen
1,centro_temporal,0.22818329333890114,sub-27,SD,eyesopen
2,centro_temporal,0.2342250229277594,sub-27,SD,eyesopen
3,centro_temporal,0.18211273332870434,sub-27,SD,eyesopen
4,centro_temporal,0.2324910632760387,sub-27,SD,eyesopen
5,centro_temporal,0.17907333535286193,sub-27,SD,eyesopen
6,centro_temporal,0.29838776181140964,sub-27,SD,eyesopen
7,centro_temporal,0.09957962756050018,sub-27,SD,eyesopen
8,centro_temporal,0.2428749602158115,sub-27,SD,eyesopen
9,centro_temporal,0.2902631400181966,sub-27,SD,eyesopen
10,centro_temporal,0.06570416135113358,sub-27,SD,eyesopen
11,centro_temporal,0.23464837281971487,sub-27,SD,eyesopen
12,centro_temporal,0.27093452112095945,sub-27,SD,eyesopen
13,centro_temporal,0.1789618455057404,sub-27,SD,eyesopen
14,centro_temporal,0.20682931104859814,sub-27,SD,eyesopen
15,centro_temporal,0.39547074804765064,sub-27,SD,eyesopen
16,centro_temporal,0.2356789912385797,sub-27,SD,eyesopen
17,centro_temporal,0.2190403714942918,sub-27,SD,eyesopen
18,centro_temporal,0.20543771235115837,sub-27,SD,eyesopen
19,centro_temporal,0.25609334631705843,sub-27,SD,eyesopen
20,centro_temporal,0.37114958861980807,sub-27,SD,eyesopen
21,centro_temporal,0.2979251994607434,sub-27,SD,eyesopen
22,centro_temporal,0.14632580231177078,sub-27,SD,eyesopen
23,centro_temporal,0.22453020039775798,sub-27,SD,eyesopen
24,centro_temporal,0.21577811185954252,sub-27,SD,eyesopen
25,centro_temporal,0.18124645828588776,sub-27,SD,eyesopen
26,centro_temporal,0.2547601592469354,sub-27,SD,eyesopen
27,centro_temporal,0.25329706348651604,sub-27,SD,eyesopen
